frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"3955","May 24, 2022 22:55:08.293917700 PDT","5.960096400","0.000014500","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3956","May 24, 2022 22:55:08.293918700 PDT","5.960097400","0.000001000","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3957","May 24, 2022 22:55:08.293919300 PDT","5.960098000","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3958","May 24, 2022 22:55:08.293920000 PDT","5.960098700","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3959","May 24, 2022 22:55:08.294019200 PDT","5.960197900","0.000099200","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3960","May 24, 2022 22:55:08.294020200 PDT","5.960198900","0.000001000","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3961","May 24, 2022 22:55:08.294020800 PDT","5.960199500","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3962","May 24, 2022 22:55:08.294026300 PDT","5.960205000","0.000005500","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3963","May 24, 2022 22:55:08.294104200 PDT","5.960282900","0.000077900","172.17.0.2","173.194.167.135","17","95","eth:ethertype:ip:udp:data","53"
"3964","May 24, 2022 22:55:08.294158900 PDT","5.960337600","0.000054700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3965","May 24, 2022 22:55:08.294159800 PDT","5.960338500","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3966","May 24, 2022 22:55:08.294160400 PDT","5.960339100","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3967","May 24, 2022 22:55:08.294161000 PDT","5.960339700","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3968","May 24, 2022 22:55:08.294161700 PDT","5.960340400","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3969","May 24, 2022 22:55:08.294196200 PDT","5.960374900","0.000034500","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3970","May 24, 2022 22:55:08.294197300 PDT","5.960376000","0.000001100","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3971","May 24, 2022 22:55:08.294693000 PDT","5.960871700","0.000495700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3972","May 24, 2022 22:55:08.294693900 PDT","5.960872600","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3973","May 24, 2022 22:55:08.294694500 PDT","5.960873200","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3974","May 24, 2022 22:55:08.294695100 PDT","5.960873800","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3975","May 24, 2022 22:55:08.294695700 PDT","5.960874400","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3976","May 24, 2022 22:55:08.294696300 PDT","5.960875000","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3977","May 24, 2022 22:55:08.294835700 PDT","5.961014400","0.000139400","172.17.0.2","173.194.167.135","17","97","eth:ethertype:ip:udp:data","55"
"3978","May 24, 2022 22:55:08.294892500 PDT","5.961071200","0.000056800","172.17.0.2","173.194.167.135","17","97","eth:ethertype:ip:udp:data","55"
"3979","May 24, 2022 22:55:08.294919100 PDT","5.961097800","0.000026600","172.17.0.2","173.194.167.135","17","97","eth:ethertype:ip:udp:dcp-etsi:dcp-pft",
"3980","May 24, 2022 22:55:08.294950700 PDT","5.961129400","0.000031600","172.17.0.2","173.194.167.135","17","97","eth:ethertype:ip:udp:data","55"
"3981","May 24, 2022 22:55:08.295387500 PDT","5.961566200","0.000436800","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3982","May 24, 2022 22:55:08.295680400 PDT","5.961859100","0.000292900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3983","May 24, 2022 22:55:08.295681300 PDT","5.961860000","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3984","May 24, 2022 22:55:08.295682000 PDT","5.961860700","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3985","May 24, 2022 22:55:08.295682600 PDT","5.961861300","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3986","May 24, 2022 22:55:08.295683300 PDT","5.961862000","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3987","May 24, 2022 22:55:08.295683900 PDT","5.961862600","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3988","May 24, 2022 22:55:08.295719000 PDT","5.961897700","0.000035100","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3989","May 24, 2022 22:55:08.295719900 PDT","5.961898600","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3990","May 24, 2022 22:55:08.295720500 PDT","5.961899200","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3991","May 24, 2022 22:55:08.295721200 PDT","5.961899900","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3992","May 24, 2022 22:55:08.295884300 PDT","5.962063000","0.000163100","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3993","May 24, 2022 22:55:08.295887100 PDT","5.962065800","0.000002800","172.17.0.2","173.194.167.135","17","97","eth:ethertype:ip:udp:data","55"
"3994","May 24, 2022 22:55:08.295885200 PDT","5.962063900","-0.000001900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3995","May 24, 2022 22:55:08.295885800 PDT","5.962064500","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3996","May 24, 2022 22:55:08.295922700 PDT","5.962101400","0.000036900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3997","May 24, 2022 22:55:08.295923600 PDT","5.962102300","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3998","May 24, 2022 22:55:08.295953900 PDT","5.962132600","0.000030300","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3999","May 24, 2022 22:55:08.296031000 PDT","5.962209700","0.000077100","172.17.0.2","173.194.167.135","17","100","eth:ethertype:ip:udp:data","58"
"4000","May 24, 2022 22:55:08.296078700 PDT","5.962257400","0.000047700","172.17.0.2","173.194.167.135","17","100","eth:ethertype:ip:udp:data","58"
"4001","May 24, 2022 22:55:08.296098100 PDT","5.962276800","0.000019400","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4002","May 24, 2022 22:55:08.296099100 PDT","5.962277800","0.000001000","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4003","May 24, 2022 22:55:08.296099700 PDT","5.962278400","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4004","May 24, 2022 22:55:08.296100400 PDT","5.962279100","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4005","May 24, 2022 22:55:08.296101000 PDT","5.962279700","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4006","May 24, 2022 22:55:08.296101600 PDT","5.962280300","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4007","May 24, 2022 22:55:08.296102300 PDT","5.962281000","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4008","May 24, 2022 22:55:08.296110100 PDT","5.962288800","0.000007800","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4009","May 24, 2022 22:55:08.296113200 PDT","5.962291900","0.000003100","172.17.0.2","173.194.167.135","17","100","eth:ethertype:ip:udp:data","58"
"4010","May 24, 2022 22:55:08.296153500 PDT","5.962332200","0.000040300","172.17.0.2","173.194.167.135","17","100","eth:ethertype:ip:udp:data","58"
"4011","May 24, 2022 22:55:08.296207800 PDT","5.962386500","0.000054300","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4012","May 24, 2022 22:55:08.296208700 PDT","5.962387400","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4013","May 24, 2022 22:55:08.296209300 PDT","5.962388000","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4014","May 24, 2022 22:55:08.296210000 PDT","5.962388700","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4015","May 24, 2022 22:55:08.296210600 PDT","5.962389300","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4016","May 24, 2022 22:55:08.296311800 PDT","5.962490500","0.000101200","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4017","May 24, 2022 22:55:08.296312800 PDT","5.962491500","0.000001000","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4018","May 24, 2022 22:55:08.296313400 PDT","5.962492100","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4019","May 24, 2022 22:55:08.296318900 PDT","5.962497600","0.000005500","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4020","May 24, 2022 22:55:08.296352000 PDT","5.962530700","0.000033100","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4021","May 24, 2022 22:55:08.296352900 PDT","5.962531600","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4022","May 24, 2022 22:55:08.296353500 PDT","5.962532200","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4023","May 24, 2022 22:55:08.296358000 PDT","5.962536700","0.000004500","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4024","May 24, 2022 22:55:08.296374400 PDT","5.962553100","0.000016400","172.17.0.2","173.194.167.135","17","100","eth:ethertype:ip:udp:data","58"
"4025","May 24, 2022 22:55:08.296387700 PDT","5.962566400","0.000013300","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4026","May 24, 2022 22:55:08.296388500 PDT","5.962567200","0.000000800","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4027","May 24, 2022 22:55:08.296389200 PDT","5.962567900","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4028","May 24, 2022 22:55:08.296418700 PDT","5.962597400","0.000029500","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4029","May 24, 2022 22:55:08.296547900 PDT","5.962726600","0.000129200","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4030","May 24, 2022 22:55:08.296548900 PDT","5.962727600","0.000001000","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4031","May 24, 2022 22:55:08.296549500 PDT","5.962728200","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4032","May 24, 2022 22:55:08.296550200 PDT","5.962728900","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4033","May 24, 2022 22:55:08.296550800 PDT","5.962729500","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4034","May 24, 2022 22:55:08.296551400 PDT","5.962730100","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4035","May 24, 2022 22:55:08.296552100 PDT","5.962730800","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4036","May 24, 2022 22:55:08.296560100 PDT","5.962738800","0.000008000","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4037","May 24, 2022 22:55:08.296560700 PDT","5.962739400","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4038","May 24, 2022 22:55:08.296564100 PDT","5.962742800","0.000003400","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4039","May 24, 2022 22:55:08.296582600 PDT","5.962761300","0.000018500","172.17.0.2","173.194.167.135","17","100","eth:ethertype:ip:udp:data","58"
"4040","May 24, 2022 22:55:08.296660100 PDT","5.962838800","0.000077500","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4041","May 24, 2022 22:55:08.296661000 PDT","5.962839700","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4042","May 24, 2022 22:55:08.296661600 PDT","5.962840300","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4043","May 24, 2022 22:55:08.296662300 PDT","5.962841000","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4044","May 24, 2022 22:55:08.296662900 PDT","5.962841600","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4045","May 24, 2022 22:55:08.296669600 PDT","5.962848300","0.000006700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4046","May 24, 2022 22:55:08.296747800 PDT","5.962926500","0.000078200","172.17.0.2","173.194.167.135","17","100","eth:ethertype:ip:udp:data","58"
"4047","May 24, 2022 22:55:08.296820200 PDT","5.962998900","0.000072400","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4048","May 24, 2022 22:55:08.296821100 PDT","5.962999800","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4049","May 24, 2022 22:55:08.296821800 PDT","5.963000500","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4050","May 24, 2022 22:55:08.296822400 PDT","5.963001100","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4051","May 24, 2022 22:55:08.296823100 PDT","5.963001800","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4052","May 24, 2022 22:55:08.296823700 PDT","5.963002400","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4053","May 24, 2022 22:55:08.296824400 PDT","5.963003100","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4054","May 24, 2022 22:55:08.296825000 PDT","5.963003700","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4055","May 24, 2022 22:55:08.296828200 PDT","5.963006900","0.000003200","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4056","May 24, 2022 22:55:08.296836400 PDT","5.963015100","0.000008200","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4057","May 24, 2022 22:55:08.296933300 PDT","5.963112000","0.000096900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4058","May 24, 2022 22:55:08.296934200 PDT","5.963112900","0.000000900","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4059","May 24, 2022 22:55:08.296934800 PDT","5.963113500","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4060","May 24, 2022 22:55:08.296935500 PDT","5.963114200","0.000000700","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"4061","May 24, 2022 22:55:08.296936100 PDT","5.963114800","0.000000600","173.194.167.135","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
