frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len,quic
"4990","May 28, 2022 17:17:34.564674700 Pacific Daylight Time","83.698615900","0.000131100","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4991","May 28, 2022 17:17:34.564675600 Pacific Daylight Time","83.698616800","0.000000900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4992","May 28, 2022 17:17:34.564676300 Pacific Daylight Time","83.698617500","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4993","May 28, 2022 17:17:34.565179400 Pacific Daylight Time","83.699120600","0.000503100","172.17.0.2","74.125.103.201","17","83","eth:ethertype:ip:udp:data","41",
"4994","May 28, 2022 17:17:34.565148800 Pacific Daylight Time","83.699090000","-0.000030600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4995","May 28, 2022 17:17:34.565150600 Pacific Daylight Time","83.699091800","0.000001800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4996","May 28, 2022 17:17:34.565151300 Pacific Daylight Time","83.699092500","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4997","May 28, 2022 17:17:34.565152000 Pacific Daylight Time","83.699093200","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4998","May 28, 2022 17:17:34.565152600 Pacific Daylight Time","83.699093800","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4999","May 28, 2022 17:17:34.565153200 Pacific Daylight Time","83.699094400","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5000","May 28, 2022 17:17:34.565154100 Pacific Daylight Time","83.699095300","0.000000900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5001","May 28, 2022 17:17:34.565155200 Pacific Daylight Time","83.699096400","0.000001100","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5002","May 28, 2022 17:17:34.565166100 Pacific Daylight Time","83.699107300","0.000010900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5003","May 28, 2022 17:17:34.565166700 Pacific Daylight Time","83.699107900","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5004","May 28, 2022 17:17:34.565167400 Pacific Daylight Time","83.699108600","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5005","May 28, 2022 17:17:34.565168000 Pacific Daylight Time","83.699109200","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5006","May 28, 2022 17:17:34.565168600 Pacific Daylight Time","83.699109800","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5007","May 28, 2022 17:17:34.565169200 Pacific Daylight Time","83.699110400","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5008","May 28, 2022 17:17:34.565170000 Pacific Daylight Time","83.699111200","0.000000800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5009","May 28, 2022 17:17:34.565170700 Pacific Daylight Time","83.699111900","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5010","May 28, 2022 17:17:34.565179400 Pacific Daylight Time","83.699120600","0.000008700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5011","May 28, 2022 17:17:34.565180000 Pacific Daylight Time","83.699121200","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5012","May 28, 2022 17:17:34.565180700 Pacific Daylight Time","83.699121900","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5013","May 28, 2022 17:17:34.565181300 Pacific Daylight Time","83.699122500","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5014","May 28, 2022 17:17:34.565182000 Pacific Daylight Time","83.699123200","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5015","May 28, 2022 17:17:34.565182600 Pacific Daylight Time","83.699123800","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5016","May 28, 2022 17:17:34.565183200 Pacific Daylight Time","83.699124400","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5017","May 28, 2022 17:17:34.565184000 Pacific Daylight Time","83.699125200","0.000000800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5018","May 28, 2022 17:17:34.565192800 Pacific Daylight Time","83.699134000","0.000008800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5019","May 28, 2022 17:17:34.565193400 Pacific Daylight Time","83.699134600","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5020","May 28, 2022 17:17:34.565194200 Pacific Daylight Time","83.699135400","0.000000800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5021","May 28, 2022 17:17:34.565194800 Pacific Daylight Time","83.699136000","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5022","May 28, 2022 17:17:34.565195500 Pacific Daylight Time","83.699136700","0.000000700","74.125.103.201","172.17.0.2","17","873","eth:ethertype:ip:udp:data","831",
"5023","May 28, 2022 17:17:34.565244000 Pacific Daylight Time","83.699185200","0.000048500","172.17.0.2","74.125.103.201","17","83","eth:ethertype:ip:udp:data","41",
"5024","May 28, 2022 17:17:34.565271000 Pacific Daylight Time","83.699212200","0.000027000","172.17.0.2","74.125.103.201","17","83","eth:ethertype:ip:udp:data","41",
"5025","May 28, 2022 17:17:34.565295200 Pacific Daylight Time","83.699236400","0.000024200","172.17.0.2","74.125.103.201","17","83","eth:ethertype:ip:udp:data","41",
"5026","May 28, 2022 17:17:34.565482900 Pacific Daylight Time","83.699424100","0.000187700","172.17.0.2","74.125.103.201","17","83","eth:ethertype:ip:udp:data","41",
"5027","May 28, 2022 17:17:34.565666100 Pacific Daylight Time","83.699607300","0.000183200","172.17.0.2","74.125.103.201","17","83","eth:ethertype:ip:udp:data","41",
"5028","May 28, 2022 17:17:34.565800100 Pacific Daylight Time","83.699741300","0.000134000","172.17.0.2","74.125.103.201","17","83","eth:ethertype:ip:udp:data","41",
"5029","May 28, 2022 17:17:34.566424000 Pacific Daylight Time","83.700365200","0.000623900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5030","May 28, 2022 17:17:34.574466500 Pacific Daylight Time","83.708407700","0.008042500","172.17.0.2","74.125.103.201","17","84","eth:ethertype:ip:udp:data","42",
"5031","May 28, 2022 17:17:34.576792900 Pacific Daylight Time","83.710734100","0.002326400","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5032","May 28, 2022 17:17:34.576794500 Pacific Daylight Time","83.710735700","0.000001600","74.125.103.201","172.17.0.2","17","74","eth:ethertype:ip:udp:data","32",
"5033","May 28, 2022 17:17:34.586079400 Pacific Daylight Time","83.720020600","0.009284900","172.17.0.2","74.125.103.201","17","84","eth:ethertype:ip:udp:data","42",
"5034","May 28, 2022 17:17:34.605478300 Pacific Daylight Time","83.739419500","0.019398900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5035","May 28, 2022 17:17:34.613462100 Pacific Daylight Time","83.747403300","0.007983800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5036","May 28, 2022 17:17:34.614368000 Pacific Daylight Time","83.748309200","0.000905900","172.17.0.2","74.125.103.201","17","79","eth:ethertype:ip:udp:data","37",
"5037","May 28, 2022 17:17:34.639691600 Pacific Daylight Time","83.773632800","0.025323600","74.125.103.201","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"5038","May 28, 2022 17:17:36.226077200 Pacific Daylight Time","85.360018400","1.586385600","172.17.0.2","142.250.217.131","6","66","eth:ethertype:ip:tcp",,
