frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"59","May 24, 2022 22:36:02.911873000 PDT","1.938691200","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"60","May 24, 2022 22:36:02.911882700 PDT","1.938700900","0.000009700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"61","May 24, 2022 22:36:02.912666600 PDT","1.939484800","0.000783900","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"62","May 24, 2022 22:36:02.914528900 PDT","1.941347100","0.001862300","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"63","May 24, 2022 22:36:02.914532800 PDT","1.941351000","0.000003900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"64","May 24, 2022 22:36:02.914533400 PDT","1.941351600","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"65","May 24, 2022 22:36:02.914534000 PDT","1.941352200","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"66","May 24, 2022 22:36:02.914534600 PDT","1.941352800","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"67","May 24, 2022 22:36:02.914535600 PDT","1.941353800","0.000001000","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"68","May 24, 2022 22:36:02.914536200 PDT","1.941354400","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"69","May 24, 2022 22:36:02.914922500 PDT","1.941740700","0.000386300","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"70","May 24, 2022 22:36:02.914923700 PDT","1.941741900","0.000001200","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"71","May 24, 2022 22:36:02.914924400 PDT","1.941742600","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"72","May 24, 2022 22:36:02.914925000 PDT","1.941743200","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"73","May 24, 2022 22:36:02.914925600 PDT","1.941743800","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"74","May 24, 2022 22:36:02.915167100 PDT","1.941985300","0.000241500","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"75","May 24, 2022 22:36:02.918312900 PDT","1.945131100","0.003145800","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"76","May 24, 2022 22:36:02.918313800 PDT","1.945132000","0.000000900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"77","May 24, 2022 22:36:02.918314400 PDT","1.945132600","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"78","May 24, 2022 22:36:02.918315000 PDT","1.945133200","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"79","May 24, 2022 22:36:02.918315500 PDT","1.945133700","0.000000500","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"80","May 24, 2022 22:36:02.918316100 PDT","1.945134300","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"81","May 24, 2022 22:36:02.918750700 PDT","1.945568900","0.000434600","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"82","May 24, 2022 22:36:02.918872900 PDT","1.945691100","0.000122200","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"83","May 24, 2022 22:36:02.918874000 PDT","1.945692200","0.000001100","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"84","May 24, 2022 22:36:02.918874700 PDT","1.945692900","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"85","May 24, 2022 22:36:02.918875300 PDT","1.945693500","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"86","May 24, 2022 22:36:02.918876000 PDT","1.945694200","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"87","May 24, 2022 22:36:02.918876900 PDT","1.945695100","0.000000900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"88","May 24, 2022 22:36:02.921643800 PDT","1.948462000","0.002766900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"89","May 24, 2022 22:36:02.921644900 PDT","1.948463100","0.000001100","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"90","May 24, 2022 22:36:02.921645500 PDT","1.948463700","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
