frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"66","May 24, 2022 22:46:29.368446900 PDT","1.879268400","0.000000600","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"67","May 24, 2022 22:46:29.368447500 PDT","1.879269000","0.000000600","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"68","May 24, 2022 22:46:29.368448200 PDT","1.879269700","0.000000700","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"69","May 24, 2022 22:46:29.368680300 PDT","1.879501800","0.000232100","172.17.0.2","172.217.14.99","17","77","eth:ethertype:ip:udp:data","35"
"70","May 24, 2022 22:46:29.368780000 PDT","1.879601500","0.000099700","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"71","May 24, 2022 22:46:29.368839500 PDT","1.879661000","0.000059500","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"72","May 24, 2022 22:46:29.369016600 PDT","1.879838100","0.000177100","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"73","May 24, 2022 22:46:29.369017500 PDT","1.879839000","0.000000900","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"74","May 24, 2022 22:46:29.369018100 PDT","1.879839600","0.000000600","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"75","May 24, 2022 22:46:29.369018800 PDT","1.879840300","0.000000700","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"76","May 24, 2022 22:46:29.369019400 PDT","1.879840900","0.000000600","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"77","May 24, 2022 22:46:29.369020000 PDT","1.879841500","0.000000600","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"78","May 24, 2022 22:46:29.369875600 PDT","1.880697100","0.000855600","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"79","May 24, 2022 22:46:29.369936700 PDT","1.880758200","0.000061100","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"80","May 24, 2022 22:46:29.369976500 PDT","1.880798000","0.000039800","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"81","May 24, 2022 22:46:29.371594200 PDT","1.882415700","0.001617700","172.217.14.99","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"82","May 24, 2022 22:46:29.371595200 PDT","1.882416700","0.000001000","172.217.14.99","172.17.0.2","17","1194","eth:ethertype:ip:udp:data","1152"
"83","May 24, 2022 22:46:29.371741800 PDT","1.882563300","0.000146600","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"84","May 24, 2022 22:46:29.377630100 PDT","1.888451600","0.005888300","172.17.0.2","142.250.72.174","17","1018","eth:ethertype:ip:udp:data","976"
"85","May 24, 2022 22:46:29.385077600 PDT","1.895899100","0.007447500","142.250.72.174","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"86","May 24, 2022 22:46:29.385811900 PDT","1.896633400","0.000734300","142.250.72.174","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"87","May 24, 2022 22:46:29.385812800 PDT","1.896634300","0.000000900","142.250.72.174","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"88","May 24, 2022 22:46:29.387524700 PDT","1.898346200","0.001711900","142.250.72.174","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"89","May 24, 2022 22:46:29.387529400 PDT","1.898350900","0.000004700","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"90","May 24, 2022 22:46:29.389054800 PDT","1.899876300","0.001525400","172.17.0.2","142.251.40.33","17","1292","eth:ethertype:ip:udp:data","1250"
"91","May 24, 2022 22:46:29.393383300 PDT","1.904204800","0.004328500","172.20.176.1","172.17.0.2","17","170","eth:ethertype:ip:udp:dns",
"92","May 24, 2022 22:46:29.393453200 PDT","1.904274700","0.000069900","172.17.0.2","142.250.72.174","17","75","eth:ethertype:ip:udp:data","33"
"93","May 24, 2022 22:46:29.393575700 PDT","1.904397200","0.000122500","172.17.0.2","142.250.217.134","6","74","eth:ethertype:ip:tcp",
"94","May 24, 2022 22:46:29.394527800 PDT","1.905349300","0.000952100","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"95","May 24, 2022 22:46:29.394544100 PDT","1.905365600","0.000016300","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"96","May 24, 2022 22:46:29.394713400 PDT","1.905534900","0.000169300","172.17.0.2","142.251.40.33","17","83","eth:ethertype:ip:udp:data","41"
"97","May 24, 2022 22:46:29.397905600 PDT","1.908727100","0.003192200","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"98","May 24, 2022 22:46:29.405560100 PDT","1.916381600","0.007654500","142.250.72.130","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27"
"99","May 24, 2022 22:46:29.405560100 PDT","1.916381600","0.000000000","142.250.68.86","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"100","May 24, 2022 22:46:29.405755600 PDT","1.916577100","0.000195500","172.17.0.2","142.250.68.86","17","75","eth:ethertype:ip:udp:data","33"
"101","May 24, 2022 22:46:29.407144000 PDT","1.917965500","0.001388400","142.250.217.134","172.17.0.2","6","74","eth:ethertype:ip:tcp",
"102","May 24, 2022 22:46:29.407161600 PDT","1.917983100","0.000017600","172.17.0.2","142.250.217.134","6","66","eth:ethertype:ip:tcp",
