frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"19536","May 24, 2022 22:23:16.101231200 PDT","65.107804100","0.000049700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19537","May 24, 2022 22:23:16.101231900 PDT","65.107804800","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19538","May 24, 2022 22:23:16.101280400 PDT","65.107853300","0.000048500","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19539","May 24, 2022 22:23:16.101329900 PDT","65.107902800","0.000049500","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19540","May 24, 2022 22:23:16.101341100 PDT","65.107914000","0.000011200","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19541","May 24, 2022 22:23:16.101367700 PDT","65.107940600","0.000026600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19542","May 24, 2022 22:23:16.101394200 PDT","65.107967100","0.000026500","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19543","May 24, 2022 22:23:16.101395900 PDT","65.107968800","0.000001700","172.17.0.2","173.194.167.73","17","105","eth:ethertype:ip:udp:data","63"
"19544","May 24, 2022 22:23:16.101448000 PDT","65.108020900","0.000052100","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19545","May 24, 2022 22:23:16.101567800 PDT","65.108140700","0.000119800","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19546","May 24, 2022 22:23:16.101568600 PDT","65.108141500","0.000000800","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19547","May 24, 2022 22:23:16.101603100 PDT","65.108176000","0.000034500","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19548","May 24, 2022 22:23:16.101626700 PDT","65.108199600","0.000023600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19549","May 24, 2022 22:23:16.101687900 PDT","65.108260800","0.000061200","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19550","May 24, 2022 22:23:16.101698800 PDT","65.108271700","0.000010900","172.17.0.2","173.194.167.73","17","100","eth:ethertype:ip:udp:data","58"
"19551","May 24, 2022 22:23:16.101708200 PDT","65.108281100","0.000009400","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19552","May 24, 2022 22:23:16.101732500 PDT","65.108305400","0.000024300","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19553","May 24, 2022 22:23:16.101880500 PDT","65.108453400","0.000148000","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19554","May 24, 2022 22:23:16.101881300 PDT","65.108454200","0.000000800","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19555","May 24, 2022 22:23:16.101915400 PDT","65.108488300","0.000034100","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19556","May 24, 2022 22:23:16.101929200 PDT","65.108502100","0.000013800","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19557","May 24, 2022 22:23:16.101954800 PDT","65.108527700","0.000025600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19558","May 24, 2022 22:23:16.105225100 PDT","65.111798000","0.003270300","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19559","May 24, 2022 22:23:16.105226000 PDT","65.111798900","0.000000900","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19560","May 24, 2022 22:23:16.105226700 PDT","65.111799600","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19561","May 24, 2022 22:23:16.105227300 PDT","65.111800200","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19562","May 24, 2022 22:23:16.105227900 PDT","65.111800800","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19563","May 24, 2022 22:23:16.105228500 PDT","65.111801400","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19564","May 24, 2022 22:23:16.105229100 PDT","65.111802000","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19565","May 24, 2022 22:23:16.105229700 PDT","65.111802600","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19566","May 24, 2022 22:23:16.105238000 PDT","65.111810900","0.000008300","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19567","May 24, 2022 22:23:16.105238600 PDT","65.111811500","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19568","May 24, 2022 22:23:16.105239200 PDT","65.111812100","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19569","May 24, 2022 22:23:16.105239800 PDT","65.111812700","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19570","May 24, 2022 22:23:16.105240400 PDT","65.111813300","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19571","May 24, 2022 22:23:16.105241000 PDT","65.111813900","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19572","May 24, 2022 22:23:16.105241700 PDT","65.111814600","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19573","May 24, 2022 22:23:16.105242300 PDT","65.111815200","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19574","May 24, 2022 22:23:16.105354100 PDT","65.111927000","0.000111800","172.17.0.2","173.194.167.73","17","102","eth:ethertype:ip:udp:data","60"
"19575","May 24, 2022 22:23:16.105392500 PDT","65.111965400","0.000038400","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19576","May 24, 2022 22:23:16.105393400 PDT","65.111966300","0.000000900","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19577","May 24, 2022 22:23:16.105394000 PDT","65.111966900","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19578","May 24, 2022 22:23:16.105394700 PDT","65.111967600","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19579","May 24, 2022 22:23:16.105395300 PDT","65.111968200","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19580","May 24, 2022 22:23:16.105396000 PDT","65.111968900","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19581","May 24, 2022 22:23:16.105396600 PDT","65.111969500","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19582","May 24, 2022 22:23:16.105397300 PDT","65.111970200","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19583","May 24, 2022 22:23:16.105403800 PDT","65.111976700","0.000006500","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19584","May 24, 2022 22:23:16.105404400 PDT","65.111977300","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19585","May 24, 2022 22:23:16.105405000 PDT","65.111977900","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19586","May 24, 2022 22:23:16.105405700 PDT","65.111978600","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19587","May 24, 2022 22:23:16.105406300 PDT","65.111979200","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19588","May 24, 2022 22:23:16.105415300 PDT","65.111988200","0.000009000","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19589","May 24, 2022 22:23:16.105417900 PDT","65.111990800","0.000002600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19590","May 24, 2022 22:23:16.105435800 PDT","65.112008700","0.000017900","172.17.0.2","173.194.167.73","17","102","eth:ethertype:ip:udp:data","60"
"19591","May 24, 2022 22:23:16.105467700 PDT","65.112040600","0.000031900","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19592","May 24, 2022 22:23:16.105468500 PDT","65.112041400","0.000000800","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19593","May 24, 2022 22:23:16.105469100 PDT","65.112042000","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19594","May 24, 2022 22:23:16.105469800 PDT","65.112042700","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19595","May 24, 2022 22:23:16.105477500 PDT","65.112050400","0.000007700","172.17.0.2","173.194.167.73","17","102","eth:ethertype:ip:udp:data","60"
"19596","May 24, 2022 22:23:16.105503800 PDT","65.112076700","0.000026300","172.17.0.2","173.194.167.73","17","102","eth:ethertype:ip:udp:data","60"
"19597","May 24, 2022 22:23:16.105657200 PDT","65.112230100","0.000153400","172.17.0.2","173.194.167.73","17","102","eth:ethertype:ip:udp:data","60"
"19598","May 24, 2022 22:23:16.105824900 PDT","65.112397800","0.000167700","172.17.0.2","173.194.167.73","17","102","eth:ethertype:ip:udp:data","60"
"19599","May 24, 2022 22:23:16.105956200 PDT","65.112529100","0.000131300","172.17.0.2","173.194.167.73","17","102","eth:ethertype:ip:udp:data","60"
"19600","May 24, 2022 22:23:16.109363600 PDT","65.115936500","0.003407400","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19601","May 24, 2022 22:23:16.109451300 PDT","65.116024200","0.000087700","172.17.0.2","173.194.167.73","17","104","eth:ethertype:ip:udp:data","62"
"19602","May 24, 2022 22:23:16.109474000 PDT","65.116046900","0.000022700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19603","May 24, 2022 22:23:16.109474700 PDT","65.116047600","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19604","May 24, 2022 22:23:16.109475400 PDT","65.116048300","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19605","May 24, 2022 22:23:16.109476000 PDT","65.116048900","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19606","May 24, 2022 22:23:16.109476600 PDT","65.116049500","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19607","May 24, 2022 22:23:16.109526800 PDT","65.116099700","0.000050200","172.17.0.2","173.194.167.73","17","104","eth:ethertype:ip:udp:data","62"
"19608","May 24, 2022 22:23:16.109553600 PDT","65.116126500","0.000026800","172.17.0.2","173.194.167.73","17","104","eth:ethertype:ip:udp:data","62"
"19609","May 24, 2022 22:23:16.109577500 PDT","65.116150400","0.000023900","172.17.0.2","173.194.167.73","17","104","eth:ethertype:ip:udp:data","62"
"19610","May 24, 2022 22:23:16.111371200 PDT","65.117944100","0.001793700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19611","May 24, 2022 22:23:16.111372200 PDT","65.117945100","0.000001000","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19612","May 24, 2022 22:23:16.111372800 PDT","65.117945700","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19613","May 24, 2022 22:23:16.111373400 PDT","65.117946300","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19614","May 24, 2022 22:23:16.111374000 PDT","65.117946900","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19615","May 24, 2022 22:23:16.111374600 PDT","65.117947500","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19616","May 24, 2022 22:23:16.111375300 PDT","65.117948200","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19617","May 24, 2022 22:23:16.111375900 PDT","65.117948800","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19618","May 24, 2022 22:23:16.111380500 PDT","65.117953400","0.000004600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19619","May 24, 2022 22:23:16.111381200 PDT","65.117954100","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19620","May 24, 2022 22:23:16.111381800 PDT","65.117954700","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19621","May 24, 2022 22:23:16.111428100 PDT","65.118001000","0.000046300","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19622","May 24, 2022 22:23:16.111428800 PDT","65.118001700","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19623","May 24, 2022 22:23:16.111467400 PDT","65.118040300","0.000038600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19624","May 24, 2022 22:23:16.111470600 PDT","65.118043500","0.000003200","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19625","May 24, 2022 22:23:16.111479100 PDT","65.118052000","0.000008500","172.17.0.2","173.194.167.73","17","106","eth:ethertype:ip:udp:data","64"
"19626","May 24, 2022 22:23:16.111525500 PDT","65.118098400","0.000046400","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19627","May 24, 2022 22:23:16.111563100 PDT","65.118136000","0.000037600","172.17.0.2","173.194.167.73","17","106","eth:ethertype:ip:udp:data","64"
"19628","May 24, 2022 22:23:16.111586300 PDT","65.118159200","0.000023200","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19629","May 24, 2022 22:23:16.111587000 PDT","65.118159900","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19630","May 24, 2022 22:23:16.111625300 PDT","65.118198200","0.000038300","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19631","May 24, 2022 22:23:16.111632900 PDT","65.118205800","0.000007600","172.17.0.2","173.194.167.73","17","106","eth:ethertype:ip:udp:data","64"
"19632","May 24, 2022 22:23:16.111656400 PDT","65.118229300","0.000023500","172.17.0.2","173.194.167.73","17","106","eth:ethertype:ip:udp:data","64"
"19633","May 24, 2022 22:23:16.111716400 PDT","65.118289300","0.000060000","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19634","May 24, 2022 22:23:16.111717100 PDT","65.118290000","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19635","May 24, 2022 22:23:16.111757000 PDT","65.118329900","0.000039900","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19636","May 24, 2022 22:23:16.111787000 PDT","65.118359900","0.000030000","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19637","May 24, 2022 22:23:16.111790300 PDT","65.118363200","0.000003300","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19638","May 24, 2022 22:23:16.111834400 PDT","65.118407300","0.000044100","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19639","May 24, 2022 22:23:16.111835100 PDT","65.118408000","0.000000700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19640","May 24, 2022 22:23:16.111863200 PDT","65.118436100","0.000028100","172.17.0.2","173.194.167.73","17","106","eth:ethertype:ip:udp:data","64"
"19641","May 24, 2022 22:23:16.111994700 PDT","65.118567600","0.000131500","172.17.0.2","173.194.167.73","17","106","eth:ethertype:ip:udp:data","64"
"19642","May 24, 2022 22:23:16.118310400 PDT","65.124883300","0.006315700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19643","May 24, 2022 22:23:16.118311300 PDT","65.124884200","0.000000900","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19644","May 24, 2022 22:23:16.118311900 PDT","65.124884800","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19645","May 24, 2022 22:23:16.118312500 PDT","65.124885400","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19646","May 24, 2022 22:23:16.118320900 PDT","65.124893800","0.000008400","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19647","May 24, 2022 22:23:16.118413000 PDT","65.124985900","0.000092100","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19648","May 24, 2022 22:23:16.118413800 PDT","65.124986700","0.000000800","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19649","May 24, 2022 22:23:16.118414400 PDT","65.124987300","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19650","May 24, 2022 22:23:16.118430500 PDT","65.125003400","0.000016100","172.17.0.2","173.194.167.73","17","108","eth:ethertype:ip:udp:data","66"
"19651","May 24, 2022 22:23:16.118497400 PDT","65.125070300","0.000066900","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19652","May 24, 2022 22:23:16.118498200 PDT","65.125071100","0.000000800","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19653","May 24, 2022 22:23:16.118521900 PDT","65.125094800","0.000023700","172.17.0.2","173.194.167.73","17","113","eth:ethertype:ip:udp:data","71"
"19654","May 24, 2022 22:23:16.118575400 PDT","65.125148300","0.000053500","172.17.0.2","173.194.167.73","17","108","eth:ethertype:ip:udp:data","66"
"19655","May 24, 2022 22:23:16.118634600 PDT","65.125207500","0.000059200","172.17.0.2","173.194.167.73","17","108","eth:ethertype:ip:udp:data","66"
"19656","May 24, 2022 22:23:16.120652700 PDT","65.127225600","0.002018100","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19657","May 24, 2022 22:23:16.120653700 PDT","65.127226600","0.000001000","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19658","May 24, 2022 22:23:16.120654300 PDT","65.127227200","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19659","May 24, 2022 22:23:16.120674500 PDT","65.127247400","0.000020200","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19660","May 24, 2022 22:23:16.120675300 PDT","65.127248200","0.000000800","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19661","May 24, 2022 22:23:16.120675900 PDT","65.127248800","0.000000600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19662","May 24, 2022 22:23:16.120686100 PDT","65.127259000","0.000010200","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19663","May 24, 2022 22:23:16.120689700 PDT","65.127262600","0.000003600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19664","May 24, 2022 22:23:16.120811000 PDT","65.127383900","0.000121300","172.17.0.2","173.194.167.73","17","102","eth:ethertype:ip:udp:data","60"
"19665","May 24, 2022 22:23:16.120847700 PDT","65.127420600","0.000036700","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19666","May 24, 2022 22:23:16.120848800 PDT","65.127421700","0.000001100","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19667","May 24, 2022 22:23:16.120926400 PDT","65.127499300","0.000077600","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19668","May 24, 2022 22:23:16.120927500 PDT","65.127500400","0.000001100","173.194.167.73","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19669","May 24, 2022 22:23:16.120999600 PDT","65.127572500","0.000072100","172.17.0.2","173.194.167.73","17","93","eth:ethertype:ip:udp:data","51"
