frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"162","May 24, 2022 22:59:42.677788700 PDT","0.744779300","0.000086600","142.250.72.162","172.17.0.2","6","66","eth:ethertype:ip:tcp",
"163","May 24, 2022 22:59:42.677789700 PDT","0.744780300","0.000001000","142.250.72.162","172.17.0.2","6","66","eth:ethertype:ip:tcp",
"164","May 24, 2022 22:59:42.677976200 PDT","0.744966800","0.000186500","172.17.0.2","142.250.72.162","6","583","eth:ethertype:ip:tcp:tls",
"165","May 24, 2022 22:59:42.678097800 PDT","0.745088400","0.000121600","172.17.0.2","142.250.188.230","6","97","eth:ethertype:ip:tcp:tls",
"166","May 24, 2022 22:59:42.684095700 PDT","0.751086300","0.005997900","142.250.72.162","172.17.0.2","6","2902","eth:ethertype:ip:tcp:tls",
"167","May 24, 2022 22:59:42.684105300 PDT","0.751095900","0.000009600","172.17.0.2","142.250.72.162","6","66","eth:ethertype:ip:tcp",
"168","May 24, 2022 22:59:42.684096800 PDT","0.751087400","-0.000008500","142.250.72.162","172.17.0.2","6","1918","eth:ethertype:ip:tcp:tls",
"169","May 24, 2022 22:59:42.684131800 PDT","0.751122400","0.000035000","172.17.0.2","142.250.72.162","6","66","eth:ethertype:ip:tcp",
"170","May 24, 2022 22:59:42.686736100 PDT","0.753726700","0.002604300","172.17.0.2","142.250.72.162","6","140","eth:ethertype:ip:tcp:tls",
"171","May 24, 2022 22:59:42.686901300 PDT","0.753891900","0.000165200","172.17.0.2","142.250.72.162","6","158","eth:ethertype:ip:tcp:tls",
"172","May 24, 2022 22:59:42.686950900 PDT","0.753941500","0.000049600","172.17.0.2","142.250.72.162","6","66","eth:ethertype:ip:tcp",
"173","May 24, 2022 22:59:42.687086100 PDT","0.754076700","0.000135200","172.17.0.2","142.250.72.162","6","1027","eth:ethertype:ip:tcp:tls",
"174","May 24, 2022 22:59:42.687109900 PDT","0.754100500","0.000023800","172.17.0.2","142.250.72.162","6","746","eth:ethertype:ip:tcp:tls",
"175","May 24, 2022 22:59:42.707336300 PDT","0.774326900","0.020226400","142.250.72.162","172.17.0.2","6","66","eth:ethertype:ip:tcp",
"176","May 24, 2022 22:59:42.707337300 PDT","0.774327900","0.000001000","142.250.72.162","172.17.0.2","6","996","eth:ethertype:ip:tcp:tls",
"177","May 24, 2022 22:59:42.707356400 PDT","0.774347000","0.000019100","172.17.0.2","142.250.72.162","6","66","eth:ethertype:ip:tcp",
"178","May 24, 2022 22:59:42.707368200 PDT","0.774358800","0.000011800","142.250.188.230","172.17.0.2","6","964","eth:ethertype:ip:tcp:tls",
"179","May 24, 2022 22:59:42.707373100 PDT","0.774363700","0.000004900","172.17.0.2","142.250.188.230","6","66","eth:ethertype:ip:tcp",
"180","May 24, 2022 22:59:42.707388300 PDT","0.774378900","0.000015200","142.250.72.162","172.17.0.2","6","97","eth:ethertype:ip:tcp:tls",
"181","May 24, 2022 22:59:42.707391300 PDT","0.774381900","0.000003000","172.17.0.2","142.250.72.162","6","66","eth:ethertype:ip:tcp",
