frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len,quic
"1","May 27, 2022 19:50:12.422004300 Pacific Daylight Time","0.000000000","0.000000000","172.17.0.2","142.250.72.150","17","206","eth:ethertype:ip:udp:data","164",
"2","May 27, 2022 19:50:12.469309200 Pacific Daylight Time","0.047304900","0.047304900","142.250.72.150","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27",
"3","May 27, 2022 19:50:12.471744800 Pacific Daylight Time","0.049740500","0.002435600","142.250.72.150","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246",
"4","May 27, 2022 19:50:12.471745900 Pacific Daylight Time","0.049741600","0.000001100","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"5","May 27, 2022 19:50:12.471746500 Pacific Daylight Time","0.049742200","0.000000600","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"6","May 27, 2022 19:50:12.471747000 Pacific Daylight Time","0.049742700","0.000000500","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"7","May 27, 2022 19:50:12.471747600 Pacific Daylight Time","0.049743300","0.000000600","142.250.72.150","172.17.0.2","17","127","eth:ethertype:ip:udp:data","85",
"8","May 27, 2022 19:50:12.472033100 Pacific Daylight Time","0.050028800","0.000285500","172.17.0.2","142.250.72.150","17","77","eth:ethertype:ip:udp:data","35",
"9","May 27, 2022 19:50:12.472106300 Pacific Daylight Time","0.050102000","0.000073200","172.17.0.2","142.250.72.150","17","75","eth:ethertype:ip:udp:data","33",
"10","May 27, 2022 19:50:12.472144900 Pacific Daylight Time","0.050140600","0.000038600","172.17.0.2","142.250.72.150","17","75","eth:ethertype:ip:udp:data","33",
"11","May 27, 2022 19:50:12.561852300 Pacific Daylight Time","0.139848000","0.089707400","142.250.72.150","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25",
"12","May 27, 2022 19:50:12.732506900 Pacific Daylight Time","0.310502600","0.170654600","172.17.0.2","142.250.68.110","17","737","eth:ethertype:ip:udp:data","695",
"13","May 27, 2022 19:50:12.735334400 Pacific Daylight Time","0.313330100","0.002827500","172.17.0.2","142.250.68.110","17","279","eth:ethertype:ip:udp:data","237",
"14","May 27, 2022 19:50:12.769151600 Pacific Daylight Time","0.347147300","0.033817200","142.250.68.110","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29",
"15","May 27, 2022 19:50:12.769530500 Pacific Daylight Time","0.347526200","0.000378900","142.250.68.110","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"16","May 27, 2022 19:50:12.769531500 Pacific Daylight Time","0.347527200","0.000001000","142.250.68.110","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"17","May 27, 2022 19:50:12.777968100 Pacific Daylight Time","0.355963800","0.008436600","172.17.0.2","142.250.68.110","17","75","eth:ethertype:ip:udp:data","33",
"18","May 27, 2022 19:50:12.795244500 Pacific Daylight Time","0.373240200","0.017276400","142.250.68.110","172.17.0.2","17","112","eth:ethertype:ip:udp:data","70",
"19","May 27, 2022 19:50:12.795245500 Pacific Daylight Time","0.373241200","0.000001000","142.250.68.110","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"20","May 27, 2022 19:50:12.795520100 Pacific Daylight Time","0.373515800","0.000274600","172.17.0.2","142.250.68.110","17","78","eth:ethertype:ip:udp:data","36",
"21","May 27, 2022 19:50:12.796825600 Pacific Daylight Time","0.374821300","0.001305500","142.250.68.110","172.17.0.2","17","83","eth:ethertype:ip:udp:data","41",
"22","May 27, 2022 19:50:12.796834900 Pacific Daylight Time","0.374830600","0.000009300","142.250.68.110","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"23","May 27, 2022 19:50:12.796958300 Pacific Daylight Time","0.374954000","0.000123400","172.17.0.2","142.250.68.110","17","78","eth:ethertype:ip:udp:data","36",
"24","May 27, 2022 19:50:12.805090900 Pacific Daylight Time","0.383086600","0.008132600","172.17.0.2","142.250.68.110","17","75","eth:ethertype:ip:udp:data","33",
"25","May 27, 2022 19:50:12.836569300 Pacific Daylight Time","0.414565000","0.031478400","142.250.68.110","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"26","May 27, 2022 19:50:13.660705600 Pacific Daylight Time","1.238701300","0.824136300","172.17.0.2","173.194.8.170","17","1049","eth:ethertype:ip:udp:data","1007",
"27","May 27, 2022 19:50:13.742391300 Pacific Daylight Time","1.320387000","0.081685700","172.17.0.2","173.194.8.170","17","1049","eth:ethertype:ip:udp:data","1007",
"28","May 27, 2022 19:50:13.765475000 Pacific Daylight Time","1.343470700","0.023083700","173.194.8.170","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29",
"29","May 27, 2022 19:50:13.768342700 Pacific Daylight Time","1.346338400","0.002867700","173.194.8.170","172.17.0.2","17","70","eth:ethertype:ip:udp:data","28",
"30","May 27, 2022 19:50:13.768343800 Pacific Daylight Time","1.346339500","0.000001100","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"31","May 27, 2022 19:50:13.768344500 Pacific Daylight Time","1.346340200","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"32","May 27, 2022 19:50:13.768345100 Pacific Daylight Time","1.346340800","0.000000600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"33","May 27, 2022 19:50:13.768345800 Pacific Daylight Time","1.346341500","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"34","May 27, 2022 19:50:13.768346400 Pacific Daylight Time","1.346342100","0.000000600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"35","May 27, 2022 19:50:13.768347100 Pacific Daylight Time","1.346342800","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"36","May 27, 2022 19:50:13.768347700 Pacific Daylight Time","1.346343400","0.000000600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"37","May 27, 2022 19:50:13.768351900 Pacific Daylight Time","1.346347600","0.000004200","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"38","May 27, 2022 19:50:13.768715900 Pacific Daylight Time","1.346711600","0.000364000","172.17.0.2","173.194.8.170","17","78","eth:ethertype:ip:udp:data","36",
"39","May 27, 2022 19:50:13.769954000 Pacific Daylight Time","1.347949700","0.001238100","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"40","May 27, 2022 19:50:13.769955100 Pacific Daylight Time","1.347950800","0.000001100","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"41","May 27, 2022 19:50:13.769955700 Pacific Daylight Time","1.347951400","0.000000600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"42","May 27, 2022 19:50:13.769956400 Pacific Daylight Time","1.347952100","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"43","May 27, 2022 19:50:13.769967800 Pacific Daylight Time","1.347963500","0.000011400","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"44","May 27, 2022 19:50:13.770140500 Pacific Daylight Time","1.348136200","0.000172700","172.17.0.2","173.194.8.170","17","75","eth:ethertype:ip:udp:data","33",
"45","May 27, 2022 19:50:13.770432700 Pacific Daylight Time","1.348428400","0.000292200","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"46","May 27, 2022 19:50:13.770434200 Pacific Daylight Time","1.348429900","0.000001500","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"47","May 27, 2022 19:50:13.770489800 Pacific Daylight Time","1.348485500","0.000055600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"48","May 27, 2022 19:50:13.770491200 Pacific Daylight Time","1.348486900","0.000001400","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"49","May 27, 2022 19:50:13.770541900 Pacific Daylight Time","1.348537600","0.000050700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"50","May 27, 2022 19:50:13.770542800 Pacific Daylight Time","1.348538500","0.000000900","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"51","May 27, 2022 19:50:13.770576200 Pacific Daylight Time","1.348571900","0.000033400","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"52","May 27, 2022 19:50:13.770596200 Pacific Daylight Time","1.348591900","0.000020000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"53","May 27, 2022 19:50:13.770700500 Pacific Daylight Time","1.348696200","0.000104300","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"54","May 27, 2022 19:50:13.770701500 Pacific Daylight Time","1.348697200","0.000001000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"55","May 27, 2022 19:50:13.770843500 Pacific Daylight Time","1.348839200","0.000142000","172.17.0.2","173.194.8.170","17","75","eth:ethertype:ip:udp:data","33",
"56","May 27, 2022 19:50:13.770857800 Pacific Daylight Time","1.348853500","0.000014300","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"57","May 27, 2022 19:50:13.770858800 Pacific Daylight Time","1.348854500","0.000001000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"58","May 27, 2022 19:50:13.770859500 Pacific Daylight Time","1.348855200","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"59","May 27, 2022 19:50:13.770938200 Pacific Daylight Time","1.348933900","0.000078700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"60","May 27, 2022 19:50:13.770939300 Pacific Daylight Time","1.348935000","0.000001100","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"61","May 27, 2022 19:50:13.770939900 Pacific Daylight Time","1.348935600","0.000000600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"62","May 27, 2022 19:50:13.770947100 Pacific Daylight Time","1.348942800","0.000007200","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"63","May 27, 2022 19:50:13.770947800 Pacific Daylight Time","1.348943500","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"64","May 27, 2022 19:50:13.770998100 Pacific Daylight Time","1.348993800","0.000050300","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"65","May 27, 2022 19:50:13.770999000 Pacific Daylight Time","1.348994700","0.000000900","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"66","May 27, 2022 19:50:13.770999700 Pacific Daylight Time","1.348995400","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"67","May 27, 2022 19:50:13.771120800 Pacific Daylight Time","1.349116500","0.000121100","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"68","May 27, 2022 19:50:13.771121800 Pacific Daylight Time","1.349117500","0.000001000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"69","May 27, 2022 19:50:13.771122400 Pacific Daylight Time","1.349118100","0.000000600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"70","May 27, 2022 19:50:13.771217200 Pacific Daylight Time","1.349212900","0.000094800","172.17.0.2","173.194.8.170","17","75","eth:ethertype:ip:udp:data","33",
"71","May 27, 2022 19:50:13.771591500 Pacific Daylight Time","1.349587200","0.000374300","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"72","May 27, 2022 19:50:13.771593000 Pacific Daylight Time","1.349588700","0.000001500","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"73","May 27, 2022 19:50:13.771594100 Pacific Daylight Time","1.349589800","0.000001100","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"74","May 27, 2022 19:50:13.771595100 Pacific Daylight Time","1.349590800","0.000001000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"75","May 27, 2022 19:50:13.771596000 Pacific Daylight Time","1.349591700","0.000000900","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"76","May 27, 2022 19:50:13.771596900 Pacific Daylight Time","1.349592600","0.000000900","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"77","May 27, 2022 19:50:13.771597900 Pacific Daylight Time","1.349593600","0.000001000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"78","May 27, 2022 19:50:13.771599000 Pacific Daylight Time","1.349594700","0.000001100","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"79","May 27, 2022 19:50:13.771606000 Pacific Daylight Time","1.349601700","0.000007000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"80","May 27, 2022 19:50:13.771607000 Pacific Daylight Time","1.349602700","0.000001000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"81","May 27, 2022 19:50:13.771713600 Pacific Daylight Time","1.349709300","0.000106600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"82","May 27, 2022 19:50:13.771714600 Pacific Daylight Time","1.349710300","0.000001000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"83","May 27, 2022 19:50:13.771715300 Pacific Daylight Time","1.349711000","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"84","May 27, 2022 19:50:13.771722300 Pacific Daylight Time","1.349718000","0.000007000","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"85","May 27, 2022 19:50:13.771723000 Pacific Daylight Time","1.349718700","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"86","May 27, 2022 19:50:13.771743500 Pacific Daylight Time","1.349739200","0.000020500","172.17.0.2","173.194.8.170","17","75","eth:ethertype:ip:udp:data","33",
"87","May 27, 2022 19:50:13.771756900 Pacific Daylight Time","1.349752600","0.000013400","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"88","May 27, 2022 19:50:13.771789600 Pacific Daylight Time","1.349785300","0.000032700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"89","May 27, 2022 19:50:13.771790500 Pacific Daylight Time","1.349786200","0.000000900","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"90","May 27, 2022 19:50:13.771791200 Pacific Daylight Time","1.349786900","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"91","May 27, 2022 19:50:13.771882000 Pacific Daylight Time","1.349877700","0.000090800","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"92","May 27, 2022 19:50:13.771996800 Pacific Daylight Time","1.349992500","0.000114800","172.17.0.2","173.194.8.170","17","75","eth:ethertype:ip:udp:data","33",
"93","May 27, 2022 19:50:13.772862100 Pacific Daylight Time","1.350857800","0.000865300","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"94","May 27, 2022 19:50:13.772863000 Pacific Daylight Time","1.350858700","0.000000900","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"95","May 27, 2022 19:50:13.772863700 Pacific Daylight Time","1.350859400","0.000000700","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"96","May 27, 2022 19:50:13.772864300 Pacific Daylight Time","1.350860000","0.000000600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"97","May 27, 2022 19:50:13.772864900 Pacific Daylight Time","1.350860600","0.000000600","173.194.8.170","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
