frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len,quic
"1","May 27, 2022 19:05:50.920236000 Pacific Daylight Time","0.000000000","0.000000000","172.17.0.2","142.250.217.131","17","144","eth:ethertype:ip:udp:data","102",
"2","May 27, 2022 19:05:50.936538200 Pacific Daylight Time","0.016302200","0.016302200","172.17.0.2","142.250.68.14","17","1225","eth:ethertype:ip:udp:data","1183",
"3","May 27, 2022 19:05:50.937569300 Pacific Daylight Time","0.017333300","0.001031100","172.17.0.2","142.250.68.14","17","511","eth:ethertype:ip:udp:data","469",
"4","May 27, 2022 19:05:50.941445900 Pacific Daylight Time","0.021209900","0.003876600","172.17.0.2","142.250.68.14","17","836","eth:ethertype:ip:udp:data","794",
"5","May 27, 2022 19:05:50.949216400 Pacific Daylight Time","0.028980400","0.007770500","172.17.0.2","142.251.40.54","17","119","eth:ethertype:ip:udp:data","77",
"6","May 27, 2022 19:05:50.950657900 Pacific Daylight Time","0.030421900","0.001441500","172.17.0.2","142.250.217.129","17","1292","eth:ethertype:ip:udp:quic:tls:tls:tls:tls",,"quic"
"7","May 27, 2022 19:05:50.951107000 Pacific Daylight Time","0.030871000","0.000449100","172.17.0.2","172.20.176.1","17","78","eth:ethertype:ip:udp:dns",,
"8","May 27, 2022 19:05:50.951539600 Pacific Daylight Time","0.031303600","0.000432600","172.17.0.2","172.20.176.1","17","85","eth:ethertype:ip:udp:dns",,
"9","May 27, 2022 19:05:50.951751300 Pacific Daylight Time","0.031515300","0.000211700","172.17.0.2","172.217.14.98","17","736","eth:ethertype:ip:udp:data","694",
"10","May 27, 2022 19:05:50.962812200 Pacific Daylight Time","0.042576200","0.011060900","172.17.0.2","142.251.40.54","17","207","eth:ethertype:ip:udp:data","165",
"11","May 27, 2022 19:05:50.973270200 Pacific Daylight Time","0.053034200","0.010458000","172.17.0.2","142.250.217.131","17","144","eth:ethertype:ip:udp:data","102",
"12","May 27, 2022 19:05:50.975787400 Pacific Daylight Time","0.055551400","0.002517200","142.250.68.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29",
"13","May 27, 2022 19:05:50.976155300 Pacific Daylight Time","0.055919300","0.000367900","142.250.217.131","172.17.0.2","17","187","eth:ethertype:ip:udp:data","145",
"14","May 27, 2022 19:05:50.976370900 Pacific Daylight Time","0.056134900","0.000215600","172.17.0.2","142.250.217.131","17","78","eth:ethertype:ip:udp:data","36",
"15","May 27, 2022 19:05:50.977898300 Pacific Daylight Time","0.057662300","0.001527400","142.250.217.131","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246",
"16","May 27, 2022 19:05:50.977900700 Pacific Daylight Time","0.057664700","0.000002400","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"17","May 27, 2022 19:05:50.977992200 Pacific Daylight Time","0.057756200","0.000091500","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"18","May 27, 2022 19:05:50.977993100 Pacific Daylight Time","0.057757100","0.000000900","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"19","May 27, 2022 19:05:50.977993800 Pacific Daylight Time","0.057757800","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"20","May 27, 2022 19:05:50.977994500 Pacific Daylight Time","0.057758500","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"21","May 27, 2022 19:05:50.977995200 Pacific Daylight Time","0.057759200","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"22","May 27, 2022 19:05:50.977995800 Pacific Daylight Time","0.057759800","0.000000600","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"23","May 27, 2022 19:05:50.977996500 Pacific Daylight Time","0.057760500","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"24","May 27, 2022 19:05:50.977997200 Pacific Daylight Time","0.057761200","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"25","May 27, 2022 19:05:50.978090900 Pacific Daylight Time","0.057854900","0.000093700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"26","May 27, 2022 19:05:50.978096000 Pacific Daylight Time","0.057860000","0.000005100","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"27","May 27, 2022 19:05:50.978178700 Pacific Daylight Time","0.057942700","0.000082700","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"28","May 27, 2022 19:05:50.978216400 Pacific Daylight Time","0.057980400","0.000037700","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"29","May 27, 2022 19:05:50.978264100 Pacific Daylight Time","0.058028100","0.000047700","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"30","May 27, 2022 19:05:50.978302400 Pacific Daylight Time","0.058066400","0.000038300","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"31","May 27, 2022 19:05:50.979829300 Pacific Daylight Time","0.059593300","0.001526900","172.17.0.2","142.250.68.14","17","75","eth:ethertype:ip:udp:data","33",
"32","May 27, 2022 19:05:50.982675500 Pacific Daylight Time","0.062439500","0.002846200","172.17.0.2","142.250.68.14","17","1085","eth:ethertype:ip:udp:data","1043",
"33","May 27, 2022 19:05:50.996586600 Pacific Daylight Time","0.076350600","0.013911100","142.250.217.131","172.17.0.2","17","1207","eth:ethertype:ip:udp:data","1165",
"34","May 27, 2022 19:05:50.996596200 Pacific Daylight Time","0.076360200","0.000009600","142.250.68.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29",
"35","May 27, 2022 19:05:50.996598200 Pacific Daylight Time","0.076362200","0.000002000","142.250.68.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"36","May 27, 2022 19:05:50.996599000 Pacific Daylight Time","0.076363000","0.000000800","142.250.68.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"37","May 27, 2022 19:05:50.996626500 Pacific Daylight Time","0.076390500","0.000027500","172.217.14.98","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27",
"38","May 27, 2022 19:05:50.996627500 Pacific Daylight Time","0.076391500","0.000001000","142.250.217.131","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"39","May 27, 2022 19:05:50.996632700 Pacific Daylight Time","0.076396700","0.000005200","142.250.217.131","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"40","May 27, 2022 19:05:50.996684000 Pacific Daylight Time","0.076448000","0.000051300","142.251.40.54","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27",
"41","May 27, 2022 19:05:50.996733100 Pacific Daylight Time","0.076497100","0.000049100","172.17.0.2","142.250.217.131","17","76","eth:ethertype:ip:udp:data","34",
"42","May 27, 2022 19:05:50.997655000 Pacific Daylight Time","0.077419000","0.000921900","142.250.217.129","172.17.0.2","17","1292","eth:ethertype:ip:udp:quic:tls",,"quic"
"43","May 27, 2022 19:05:50.999169000 Pacific Daylight Time","0.078933000","0.001514000","172.17.0.2","142.250.217.129","17","1292","eth:ethertype:ip:udp:quic",,"quic"
"44","May 27, 2022 19:05:51.001455800 Pacific Daylight Time","0.081219800","0.002286800","172.17.0.2","142.250.68.14","17","75","eth:ethertype:ip:udp:data","33",
