frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len,quic
"1","May 27, 2022 19:34:19.922645900 Pacific Daylight Time","0.000000000","0.000000000","172.17.0.2","173.194.8.40","6","66","eth:ethertype:ip:tcp",,
"2","May 27, 2022 19:34:20.555325300 Pacific Daylight Time","0.632679400","0.632679400","172.17.0.2","142.250.68.35","17","144","eth:ethertype:ip:udp:data","102",
"3","May 27, 2022 19:34:20.562513000 Pacific Daylight Time","0.639867100","0.007187700","172.17.0.2","173.194.8.40","6","66","eth:ethertype:ip:tcp",,
"4","May 27, 2022 19:34:20.574855300 Pacific Daylight Time","0.652209400","0.012342300","142.250.68.35","172.17.0.2","17","187","eth:ethertype:ip:udp:data","145",
"5","May 27, 2022 19:34:20.574856400 Pacific Daylight Time","0.652210500","0.000001100","142.250.68.35","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246",
"6","May 27, 2022 19:34:20.574857100 Pacific Daylight Time","0.652211200","0.000000700","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"7","May 27, 2022 19:34:20.574857700 Pacific Daylight Time","0.652211800","0.000000600","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"8","May 27, 2022 19:34:20.574858400 Pacific Daylight Time","0.652212500","0.000000700","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"9","May 27, 2022 19:34:20.574859000 Pacific Daylight Time","0.652213100","0.000000600","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"10","May 27, 2022 19:34:20.574859700 Pacific Daylight Time","0.652213800","0.000000700","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"11","May 27, 2022 19:34:20.574860400 Pacific Daylight Time","0.652214500","0.000000700","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"12","May 27, 2022 19:34:20.574865400 Pacific Daylight Time","0.652219500","0.000005000","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"13","May 27, 2022 19:34:20.574866100 Pacific Daylight Time","0.652220200","0.000000700","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"14","May 27, 2022 19:34:20.574941600 Pacific Daylight Time","0.652295700","0.000075500","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"15","May 27, 2022 19:34:20.574942500 Pacific Daylight Time","0.652296600","0.000000900","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"16","May 27, 2022 19:34:20.574943200 Pacific Daylight Time","0.652297300","0.000000700","142.250.68.35","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"17","May 27, 2022 19:34:20.575197000 Pacific Daylight Time","0.652551100","0.000253800","142.250.68.35","172.17.0.2","17","1194","eth:ethertype:ip:udp:data","1152",
"18","May 27, 2022 19:34:20.575217600 Pacific Daylight Time","0.652571700","0.000020600","172.17.0.2","142.250.68.35","17","77","eth:ethertype:ip:udp:data","35",
"19","May 27, 2022 19:34:20.575336600 Pacific Daylight Time","0.652690700","0.000119000","172.17.0.2","142.250.68.35","17","75","eth:ethertype:ip:udp:data","33",
"20","May 27, 2022 19:34:20.575397700 Pacific Daylight Time","0.652751800","0.000061100","172.17.0.2","142.250.68.35","17","75","eth:ethertype:ip:udp:data","33",
"21","May 27, 2022 19:34:20.575452200 Pacific Daylight Time","0.652806300","0.000054500","172.17.0.2","142.250.68.35","17","75","eth:ethertype:ip:udp:data","33",
"22","May 27, 2022 19:34:20.575519900 Pacific Daylight Time","0.652874000","0.000067700","172.17.0.2","142.250.68.35","17","75","eth:ethertype:ip:udp:data","33",
"23","May 27, 2022 19:34:20.575578800 Pacific Daylight Time","0.652932900","0.000058900","172.17.0.2","142.250.68.35","17","75","eth:ethertype:ip:udp:data","33",
"24","May 27, 2022 19:34:20.575637600 Pacific Daylight Time","0.652991700","0.000058800","172.17.0.2","142.250.68.35","17","75","eth:ethertype:ip:udp:data","33",
"25","May 27, 2022 19:34:20.582521600 Pacific Daylight Time","0.659875700","0.006884000","172.17.0.2","142.250.68.22","17","119","eth:ethertype:ip:udp:data","77",
"26","May 27, 2022 19:34:20.583943700 Pacific Daylight Time","0.661297800","0.001422100","172.17.0.2","142.250.217.129","17","1292","eth:ethertype:ip:udp:quic:tls:tls:tls",,"quic"
"27","May 27, 2022 19:34:20.584512000 Pacific Daylight Time","0.661866100","0.000568300","172.17.0.2","142.250.189.14","17","1192","eth:ethertype:ip:udp:data","1150",
"28","May 27, 2022 19:34:20.584783200 Pacific Daylight Time","0.662137300","0.000271200","172.17.0.2","142.250.189.14","17","482","eth:ethertype:ip:udp:data","440",
"29","May 27, 2022 19:34:20.584987200 Pacific Daylight Time","0.662341300","0.000204000","172.17.0.2","142.250.189.14","17","809","eth:ethertype:ip:udp:data","767",
"30","May 27, 2022 19:34:20.597615600 Pacific Daylight Time","0.674969700","0.012628400","172.17.0.2","142.250.68.22","17","205","eth:ethertype:ip:udp:data","163",
"31","May 27, 2022 19:34:20.600997400 Pacific Daylight Time","0.678351500","0.003381800","172.17.0.2","142.250.68.35","17","75","eth:ethertype:ip:udp:data","33",
"32","May 27, 2022 19:34:20.611211500 Pacific Daylight Time","0.688565600","0.010214100","172.17.0.2","142.250.189.14","17","1063","eth:ethertype:ip:udp:data","1021",
"33","May 27, 2022 19:34:20.628850600 Pacific Daylight Time","0.706204700","0.017639100","142.250.68.22","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27",
"34","May 27, 2022 19:34:20.633142900 Pacific Daylight Time","0.710497000","0.004292300","142.250.189.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29",
"35","May 27, 2022 19:34:20.633898100 Pacific Daylight Time","0.711252200","0.000755200","142.250.68.22","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27",
"36","May 27, 2022 19:34:20.633950000 Pacific Daylight Time","0.711304100","0.000051900","142.250.189.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"37","May 27, 2022 19:34:20.633951000 Pacific Daylight Time","0.711305100","0.000001000","142.250.189.14","172.17.0.2","17","72","eth:ethertype:ip:udp:data","30",
"38","May 27, 2022 19:34:20.634102900 Pacific Daylight Time","0.711457000","0.000151900","172.17.0.2","142.250.68.22","17","75","eth:ethertype:ip:udp:data","33",
"39","May 27, 2022 19:34:20.635134600 Pacific Daylight Time","0.712488700","0.001031700","142.250.68.22","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246",
"40","May 27, 2022 19:34:20.635136400 Pacific Daylight Time","0.712490500","0.000001800","142.250.68.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"41","May 27, 2022 19:34:20.635137100 Pacific Daylight Time","0.712491200","0.000000700","142.250.68.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"42","May 27, 2022 19:34:20.635137700 Pacific Daylight Time","0.712491800","0.000000600","142.250.68.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
