frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"2888","May 24, 2022 23:05:45.348428500 PDT","18.574209100","0.000174800","172.17.0.2","74.125.157.102","17","79","eth:ethertype:ip:udp:data","37"
"2889","May 24, 2022 23:05:45.348666200 PDT","18.574446800","0.000237700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2890","May 24, 2022 23:05:45.348667100 PDT","18.574447700","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2891","May 24, 2022 23:05:45.348667800 PDT","18.574448400","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2892","May 24, 2022 23:05:45.348668400 PDT","18.574449000","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2893","May 24, 2022 23:05:45.348669000 PDT","18.574449600","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2894","May 24, 2022 23:05:45.348669600 PDT","18.574450200","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2895","May 24, 2022 23:05:45.348670300 PDT","18.574450900","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2896","May 24, 2022 23:05:45.348670900 PDT","18.574451500","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2897","May 24, 2022 23:05:45.348717200 PDT","18.574497800","0.000046300","172.17.0.2","74.125.157.102","17","79","eth:ethertype:ip:udp:data","37"
"2898","May 24, 2022 23:05:45.348921700 PDT","18.574702300","0.000204500","172.17.0.2","74.125.157.102","17","79","eth:ethertype:ip:udp:data","37"
"2899","May 24, 2022 23:05:45.349124400 PDT","18.574905000","0.000202700","172.17.0.2","74.125.157.102","17","79","eth:ethertype:ip:udp:data","37"
"2900","May 24, 2022 23:05:45.349370200 PDT","18.575150800","0.000245800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
