frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len,quic
"1","May 27, 2022 19:17:21.160359700 Pacific Daylight Time","0.000000000","0.000000000","172.17.0.2","142.250.217.131","17","144","eth:ethertype:ip:udp:data","102",
"2","May 27, 2022 19:17:21.184835900 Pacific Daylight Time","0.024476200","0.024476200","172.17.0.2","142.251.40.54","17","119","eth:ethertype:ip:udp:data","77",
"3","May 27, 2022 19:17:21.186356000 Pacific Daylight Time","0.025996300","0.001520100","172.17.0.2","172.217.14.97","17","1292","eth:ethertype:ip:udp:quic:tls:tls:tls:tls:tls:tls",,"quic"
"4","May 27, 2022 19:17:21.186946100 Pacific Daylight Time","0.026586400","0.000590100","172.17.0.2","142.250.188.238","17","1037","eth:ethertype:ip:udp:data","995",
"5","May 27, 2022 19:17:21.187103000 Pacific Daylight Time","0.026743300","0.000156900","172.17.0.2","142.250.188.238","17","489","eth:ethertype:ip:udp:data","447",
"6","May 27, 2022 19:17:21.187231700 Pacific Daylight Time","0.026872000","0.000128700","172.17.0.2","142.250.188.238","17","817","eth:ethertype:ip:udp:data","775",
"7","May 27, 2022 19:17:21.194026700 Pacific Daylight Time","0.033667000","0.006795000","142.250.217.131","172.17.0.2","17","187","eth:ethertype:ip:udp:data","145",
"8","May 27, 2022 19:17:21.194330700 Pacific Daylight Time","0.033971000","0.000304000","172.17.0.2","142.250.217.131","17","77","eth:ethertype:ip:udp:data","35",
"9","May 27, 2022 19:17:21.194411400 Pacific Daylight Time","0.034051700","0.000080700","142.250.217.131","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246",
"10","May 27, 2022 19:17:21.194412400 Pacific Daylight Time","0.034052700","0.000001000","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"11","May 27, 2022 19:17:21.194413100 Pacific Daylight Time","0.034053400","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"12","May 27, 2022 19:17:21.194413800 Pacific Daylight Time","0.034054100","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"13","May 27, 2022 19:17:21.194414500 Pacific Daylight Time","0.034054800","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"14","May 27, 2022 19:17:21.194415100 Pacific Daylight Time","0.034055400","0.000000600","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"15","May 27, 2022 19:17:21.194415800 Pacific Daylight Time","0.034056100","0.000000700","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"16","May 27, 2022 19:17:21.194416400 Pacific Daylight Time","0.034056700","0.000000600","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"17","May 27, 2022 19:17:21.194420800 Pacific Daylight Time","0.034061100","0.000004400","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"18","May 27, 2022 19:17:21.194421400 Pacific Daylight Time","0.034061700","0.000000600","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"19","May 27, 2022 19:17:21.194486600 Pacific Daylight Time","0.034126900","0.000065200","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"20","May 27, 2022 19:17:21.195377500 Pacific Daylight Time","0.035017800","0.000890900","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"21","May 27, 2022 19:17:21.195433000 Pacific Daylight Time","0.035073300","0.000055500","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"22","May 27, 2022 19:17:21.195471600 Pacific Daylight Time","0.035111900","0.000038600","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"23","May 27, 2022 19:17:21.195517500 Pacific Daylight Time","0.035157800","0.000045900","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"24","May 27, 2022 19:17:21.195556100 Pacific Daylight Time","0.035196400","0.000038600","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"25","May 27, 2022 19:17:21.195941900 Pacific Daylight Time","0.035582200","0.000385800","142.250.217.131","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"26","May 27, 2022 19:17:21.195981900 Pacific Daylight Time","0.035622200","0.000040000","142.250.217.131","172.17.0.2","17","1207","eth:ethertype:ip:udp:data","1165",
"27","May 27, 2022 19:17:21.196039200 Pacific Daylight Time","0.035679500","0.000057300","172.17.0.2","142.250.217.131","17","75","eth:ethertype:ip:udp:data","33",
"28","May 27, 2022 19:17:21.202888200 Pacific Daylight Time","0.042528500","0.006849000","172.17.0.2","142.251.40.54","17","206","eth:ethertype:ip:udp:data","164",
"29","May 27, 2022 19:17:21.210272600 Pacific Daylight Time","0.049912900","0.007384400","142.251.40.54","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27",
"30","May 27, 2022 19:17:21.210273800 Pacific Daylight Time","0.049914100","0.000001200","142.251.40.54","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246",
"31","May 27, 2022 19:17:21.210480400 Pacific Daylight Time","0.050120700","0.000206600","142.251.40.54","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"32","May 27, 2022 19:17:21.210481300 Pacific Daylight Time","0.050121600","0.000000900","142.251.40.54","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"33","May 27, 2022 19:17:21.210481900 Pacific Daylight Time","0.050122200","0.000000600","142.251.40.54","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"34","May 27, 2022 19:17:21.210488400 Pacific Daylight Time","0.050128700","0.000006500","142.251.40.54","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
