frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len,quic
"1","May 27, 2022 19:34:51.199896100 Pacific Daylight Time","0.000000000","0.000000000","172.17.0.2","142.250.68.22","17","206","eth:ethertype:ip:udp:data","164",
"2","May 27, 2022 19:34:51.237839100 Pacific Daylight Time","0.037943000","0.037943000","142.250.68.22","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27",
"3","May 27, 2022 19:34:51.250127700 Pacific Daylight Time","0.050231600","0.012288600","142.250.68.22","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246",
"4","May 27, 2022 19:34:51.250384500 Pacific Daylight Time","0.050488400","0.000256800","172.17.0.2","142.250.68.22","17","77","eth:ethertype:ip:udp:data","35",
"5","May 27, 2022 19:34:51.252053500 Pacific Daylight Time","0.052157400","0.001669000","142.250.68.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"6","May 27, 2022 19:34:51.252055500 Pacific Daylight Time","0.052159400","0.000002000","142.250.68.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"7","May 27, 2022 19:34:51.252072000 Pacific Daylight Time","0.052175900","0.000016500","142.250.68.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"8","May 27, 2022 19:34:51.252072700 Pacific Daylight Time","0.052176600","0.000000700","142.250.68.22","172.17.0.2","17","122","eth:ethertype:ip:udp:data","80",
"9","May 27, 2022 19:34:51.252073400 Pacific Daylight Time","0.052177300","0.000000700","142.250.68.22","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25",
"10","May 27, 2022 19:34:51.252186900 Pacific Daylight Time","0.052290800","0.000113500","172.17.0.2","142.250.68.22","17","75","eth:ethertype:ip:udp:data","33",
"11","May 27, 2022 19:34:51.252239800 Pacific Daylight Time","0.052343700","0.000052900","172.17.0.2","142.250.68.22","17","75","eth:ethertype:ip:udp:data","33",
"12","May 27, 2022 19:34:51.277684600 Pacific Daylight Time","0.077788500","0.025444800","172.17.0.2","142.250.68.22","17","75","eth:ethertype:ip:udp:data","33",
"13","May 27, 2022 19:34:51.305921100 Pacific Daylight Time","0.106025000","0.028236500","142.250.68.22","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25",
"14","May 27, 2022 19:34:51.488120200 Pacific Daylight Time","0.288224100","0.182199100","172.17.0.2","142.250.176.14","17","727","eth:ethertype:ip:udp:data","685",
"15","May 27, 2022 19:34:51.490769500 Pacific Daylight Time","0.290873400","0.002649300","172.17.0.2","142.250.176.14","17","276","eth:ethertype:ip:udp:data","234",
"16","May 27, 2022 19:34:51.529633500 Pacific Daylight Time","0.329737400","0.038864000","142.250.176.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29",
"17","May 27, 2022 19:34:51.533920400 Pacific Daylight Time","0.334024300","0.004286900","142.250.176.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29",
